time,rate
2655.5,237.40600411254832
2656.5,237.36872366133093
2657.5,237.3252349512956
2658.5,237.2755403587159
2659.5,237.2196425989619
2660.5,237.15754472635214
2661.5,237.08925013398633
2662.5,237.0147625535602
2663.5,236.93408605516146
2664.5,236.84722504704766
2665.5,236.7541842754049
2666.5,236.65496882408894
2667.5,236.549584114347
2668.5,236.43803590452188
2669.5,236.32033028973711
2670.5,236.19647370156395
2671.5,236.06647290767006
2672.5,235.93033501144953
2673.5,235.78806745163493
2674.5,235.63967800189064
2675.5,235.48517477038834
2676.5,235.32456619936372
2677.5,235.15786106465538
2678.5,234.98506847522515
2679.5,234.80619787266056
2680.5,234.62125903065873
2681.5,234.43026205449243
2682.5,234.23321738045794
2683.5,234.03013577530476
2684.5,233.82102833564733
2685.5,233.60590648735857
2686.5,233.38478198494576
2687.5,233.15766691090818
2688.5,232.9245736750768
2689.5,232.68551501393634
2690.5,232.44050398992925
2691.5,232.18955399074207
2692.5,231.93267872857373
2693.5,231.6698922393864
2694.5,231.40120888213863
2695.5,231.12664333800066
2696.5,230.8462106095522
2697.5,230.5599260199627
2698.5,230.26780521215414
2699.5,229.96986414794623
2700.5,229.66611910718422
2701.5,229.35658668684934
2702.5,229.04128380015203
2703.5,228.72022767560765
2704.5,228.39343585609515
2705.5,228.06092619789848
2706.5,227.722716869731
2707.5,227.37882635174253
2708.5,227.0292734345099
2709.5,226.6740772180097
2710.5,226.31325711057525
2711.5,225.94683282783555
2712.5,225.57482439163834
2713.5,225.197252128956
2714.5,224.8141366707748
2715.5,224.4254989509676
2716.5,224.03136020515018
2717.5,223.63174196952065
2718.5,223.22666607968276
2719.5,222.81615466945294
2720.5,222.40023016965068
2721.5,221.97891530687292
2722.5,221.55223310225236
2723.5,221.1202068701995
2724.5,220.68286021712862
2725.5,220.24021704016803
2726.5,219.7923015258542
2727.5,219.3391381488103
2728.5,218.8807516704087
2729.5,218.41716713741823
2730.5,217.9484098806352
2731.5,217.4745055134999
2732.5,216.9954799306964
2733.5,216.5113593067381
2734.5,216.02217009453722
2735.5,215.5279390239597
2736.5,215.0286931003643
2737.5,214.52445960312724
2738.5,214.01526608415156
2739.5,213.5011403663616
2740.5,212.9821105421828
2741.5,212.45820497200665
2742.5,211.92945228264102
2743.5,211.39588136574602
2744.5,210.85752137625533
2745.5,210.31440173078306
2746.5,209.76655210601646
2747.5,209.21400243709434
